date,positive_AL,negative_AL,death_AL,positiveIncrease_AL,negativeIncrease_AL,deathIncrease_AL,hospitalizedIncrease_AL,positive_AK,negative_AK,death_AK,positiveIncrease_AK,negativeIncrease_AK,deathIncrease_AK,hospitalizedIncrease_AK,positive_AZ,negative_AZ,death_AZ,positiveIncrease_AZ,negativeIncrease_AZ,deathIncrease_AZ,hospitalizedIncrease_AZ,positive_AR,negative_AR,death_AR,positiveIncrease_AR,negativeIncrease_AR,deathIncrease_AR,hospitalizedIncrease_AR,positive_CA,negative_CA,death_CA,positiveIncrease_CA,negativeIncrease_CA,deathIncrease_CA,hospitalizedIncrease_CA,positive_CO,negative_CO,death_CO,positiveIncrease_CO,negativeIncrease_CO,deathIncrease_CO,hospitalizedIncrease_CO,positive_CT,negative_CT,death_CT,positiveIncrease_CT,negativeIncrease_CT,deathIncrease_CT,hospitalizedIncrease_CT,positive_DC,negative_DC,death_DC,positiveIncrease_DC,negativeIncrease_DC,deathIncrease_DC,hospitalizedIncrease_DC,positive_DE,negative_DE,death_DE,positiveIncrease_DE,negativeIncrease_DE,deathIncrease_DE,hospitalizedIncrease_DE,positive_FL,negative_FL,death_FL,positiveIncrease_FL,negativeIncrease_FL,deathIncrease_FL,hospitalizedIncrease_FL,positive_GA,negative_GA,death_GA,positiveIncrease_GA,negativeIncrease_GA,deathIncrease_GA,hospitalizedIncrease_GA,positive_HI,negative_HI,death_HI,positiveIncrease_HI,negativeIncrease_HI,deathIncrease_HI,hospitalizedIncrease_HI,positive_ID,negative_ID,death_ID,positiveIncrease_ID,negativeIncrease_ID,deathIncrease_ID,hospitalizedIncrease_ID,positive_IL,negative_IL,death_IL,positiveIncrease_IL,negativeIncrease_IL,deathIncrease_IL,hospitalizedIncrease_IL,positive_IN,negative_IN,death_IN,positiveIncrease_IN,negativeIncrease_IN,deathIncrease_IN,hospitalizedIncrease_IN,positive_IA,negative_IA,death_IA,positiveIncrease_IA,negativeIncrease_IA,deathIncrease_IA,hospitalizedIncrease_IA,positive_KS,negative_KS,death_KS,positiveIncrease_KS,negativeIncrease_KS,deathIncrease_KS,hospitalizedIncrease_KS,positive_KY,negative_KY,death_KY,positiveIncrease_KY,negativeIncrease_KY,deathIncrease_KY,hospitalizedIncrease_KY,positive_LA,negative_LA,death_LA,positiveIncrease_LA,negativeIncrease_LA,deathIncrease_LA,hospitalizedIncrease_LA,positive_ME,negative_ME,death_ME,positiveIncrease_ME,negativeIncrease_ME,deathIncrease_ME,hospitalizedIncrease_ME,positive_MD,negative_MD,death_MD,positiveIncrease_MD,negativeIncrease_MD,deathIncrease_MD,hospitalizedIncrease_MD,positive_MA,negative_MA,death_MA,positiveIncrease_MA,negativeIncrease_MA,deathIncrease_MA,hospitalizedIncrease_MA,positive_MI,negative_MI,death_MI,positiveIncrease_MI,negativeIncrease_MI,deathIncrease_MI,hospitalizedIncrease_MI,positive_MN,negative_MN,death_MN,positiveIncrease_MN,negativeIncrease_MN,deathIncrease_MN,hospitalizedIncrease_MN,positive_MS,negative_MS,death_MS,positiveIncrease_MS,negativeIncrease_MS,deathIncrease_MS,hospitalizedIncrease_MS,positive_MO,negative_MO,death_MO,positiveIncrease_MO,negativeIncrease_MO,deathIncrease_MO,hospitalizedIncrease_MO,positive_MT,negative_MT,death_MT,positiveIncrease_MT,negativeIncrease_MT,deathIncrease_MT,hospitalizedIncrease_MT,positive_NE,negative_NE,death_NE,positiveIncrease_NE,negativeIncrease_NE,deathIncrease_NE,hospitalizedIncrease_NE,positive_NV,negative_NV,death_NV,positiveIncrease_NV,negativeIncrease_NV,deathIncrease_NV,hospitalizedIncrease_NV,positive_NH,negative_NH,death_NH,positiveIncrease_NH,negativeIncrease_NH,deathIncrease_NH,hospitalizedIncrease_NH,positive_NJ,negative_NJ,death_NJ,positiveIncrease_NJ,negativeIncrease_NJ,deathIncrease_NJ,hospitalizedIncrease_NJ,positive_NM,negative_NM,death_NM,positiveIncrease_NM,negativeIncrease_NM,deathIncrease_NM,hospitalizedIncrease_NM,positive_NY,negative_NY,death_NY,positiveIncrease_NY,negativeIncrease_NY,deathIncrease_NY,hospitalizedIncrease_NY,positive_NC,negative_NC,death_NC,positiveIncrease_NC,negativeIncrease_NC,deathIncrease_NC,hospitalizedIncrease_NC,positive_ND,negative_ND,death_ND,positiveIncrease_ND,negativeIncrease_ND,deathIncrease_ND,hospitalizedIncrease_ND,positive_OH,negative_OH,death_OH,positiveIncrease_OH,negativeIncrease_OH,deathIncrease_OH,hospitalizedIncrease_OH,positive_OK,negative_OK,death_OK,positiveIncrease_OK,negativeIncrease_OK,deathIncrease_OK,hospitalizedIncrease_OK,positive_OR,negative_OR,death_OR,positiveIncrease_OR,negativeIncrease_OR,deathIncrease_OR,hospitalizedIncrease_OR,positive_PA,negative_PA,death_PA,positiveIncrease_PA,negativeIncrease_PA,deathIncrease_PA,hospitalizedIncrease_PA,positive_RI,negative_RI,death_RI,positiveIncrease_RI,negativeIncrease_RI,deathIncrease_RI,hospitalizedIncrease_RI,positive_SC,negative_SC,death_SC,positiveIncrease_SC,negativeIncrease_SC,deathIncrease_SC,hospitalizedIncrease_SC,positive_SD,negative_SD,death_SD,positiveIncrease_SD,negativeIncrease_SD,deathIncrease_SD,hospitalizedIncrease_SD,positive_TN,negative_TN,death_TN,positiveIncrease_TN,negativeIncrease_TN,deathIncrease_TN,hospitalizedIncrease_TN,positive_TX,negative_TX,death_TX,positiveIncrease_TX,negativeIncrease_TX,deathIncrease_TX,hospitalizedIncrease_TX,positive_UT,negative_UT,death_UT,positiveIncrease_UT,negativeIncrease_UT,deathIncrease_UT,hospitalizedIncrease_UT,positive_VT,negative_VT,death_VT,positiveIncrease_VT,negativeIncrease_VT,deathIncrease_VT,hospitalizedIncrease_VT,positive_VA,negative_VA,death_VA,positiveIncrease_VA,negativeIncrease_VA,deathIncrease_VA,hospitalizedIncrease_VA,positive_WA,negative_WA,death_WA,positiveIncrease_WA,negativeIncrease_WA,deathIncrease_WA,hospitalizedIncrease_WA,positive_WV,negative_WV,death_WV,positiveIncrease_WV,negativeIncrease_WV,deathIncrease_WV,hospitalizedIncrease_WV,positive_WI,negative_WI,death_WI,positiveIncrease_WI,negativeIncrease_WI,deathIncrease_WI,hospitalizedIncrease_WI,positive_WY,negative_WY,death_WY,positiveIncrease_WY,negativeIncrease_WY,deathIncrease_WY,hospitalizedIncrease_WY
8/17/2020,109004,743919,1925,571,5928,27,351,4313,301335,28,50,4083,0,3,194005,904383,4506,468,5946,0,1,53077,569385,603,412,0,4,51,628031,9305749,11242,6469,129176,18,0,53370,586280,1778,194,4883,10,4,51267,930701,4456,370,43908,3,0,13273,232382,597,53,2750,0,0,16536,196102,593,85,2168,0,0,570024,3676782,9674,2649,17570,87,266,238861,1788556,4727,1831,20313,25,46,5042,156906,40,217,2432,0,4,27660,196827,269,183,1082,0,7,209186,3197243,7967,1773,36473,12,0,81006,833627,3135,591,7191,2,38,52722,501262,981,294,2497,6,0,35167,319095,405,1282,9937,3,14,39691,677125,818,376,4079,5,22,138485,1535804,4526,567,15635,19,0,4197,208357,127,29,2302,0,-1,100715,1056897,3641,503,14699,2,44,123413,1341501,8833,213,14733,4,5,102749,2237458,6592,490,18667,0,0,65716,934307,1758,564,5405,6,35,72412,452177,2095,276,4167,11,73,68623,789994,1396,1148,11851,29,0,5792,198933,82,42,2759,0,4,30372,292619,361,131,1984,0,0,61967,489456,1077,662,3298,5,0,7004,178967,423,16,1026,0,1,187767,2323303,15857,312,20572,4,12,23500,653650,718,92,6485,4,19,425916,6699171,25256,408,56483,6,0,145516,1789956,2348,564,10262,1,0,8641,171772,130,59,559,1,2,109062,1739954,3832,775,18596,6,83,48711,706619,665,369,0,4,8,23451,467766,388,189,2231,0,50,124844,1342475,7468,384,10072,0,0,20572,213250,1023,58,686,1,0,106953,766594,2288,456,5490,19,0,10360,118933,153,86,433,0,5,134744,1736364,1387,1036,12732,21,34,542950,3933217,10034,7368,29758,51,0,46894,555309,364,242,3104,1,11,1527,109712,58,12,1886,0,0,107421,1266021,2385,734,18860,4,30,69369,1244746,1781,640,15547,15,25,8632,352207,160,68,5432,0,0,70715,1066040,1046,469,5507,0,23,3331,57567,33,45,758,3,4
8/18/2020,110361,757898,1936,1357,13979,11,0,4379,305630,29,66,4295,1,2,194920,909077,4529,915,4694,23,122,53487,579575,619,410,10190,16,74,632667,9416372,11342,4636,110623,100,0,53631,590200,1788,261,3920,10,42,51255,941476,4456,-12,10775,0,0,13325,236153,599,52,3771,2,0,16593,197252,593,57,1150,0,0,573811,3699108,9893,3787,22326,219,505,241677,1818642,4794,2816,30086,67,296,5215,158984,40,173,2078,0,5,27942,198927,273,282,2100,4,19,210926,3229678,7993,1740,32435,26,0,81847,846767,3165,841,13140,30,64,52951,504147,989,229,2885,8,0,35167,319095,405,0,0,0,0,40299,686601,830,608,9476,12,37,139125,1550866,4554,640,15062,28,0,4213,210113,127,16,1756,0,2,101235,1066070,3650,520,9173,9,40,123588,1352979,8839,175,11478,6,14,103403,2259122,6608,654,21664,16,0,66061,937245,1767,345,2938,9,46,73207,452177,2128,795,0,33,36,69417,798064,1402,794,8070,6,0,5846,199666,84,54,733,2,9,30563,294924,362,191,2305,1,0,62639,491289,1102,672,1833,25,0,7017,179890,424,13,923,1,3,188098,2344647,15867,331,21344,10,41,23579,659474,723,79,5824,5,14,426571,6765407,25264,655,66236,8,0,146779,1804341,2396,1263,14385,48,0,8775,172146,132,134,374,2,8,109923,1759075,3871,861,19121,39,117,49326,725674,682,615,19055,17,94,23676,472662,397,225,4896,9,16,125579,1353987,7499,735,11512,31,0,20692,215471,1024,120,2221,1,25,107672,770809,2343,719,4215,55,294,10443,119570,154,83,637,1,6,135778,1758594,1426,1034,22230,39,100,550232,3950413,10250,7282,17196,216,0,47157,559027,369,263,3718,5,22,1530,110467,58,3,755,0,0,108282,1282023,2396,861,16002,11,82,69967,1259249,1785,598,14503,4,41,8731,356994,164,99,4787,4,0,71424,1075397,1059,709,9357,13,53,3363,59078,34,32,1511,1,-2
8/19/2020,111478,773868,1944,1117,15970,8,122,4452,306397,29,73,767,0,6,195557,915682,4634,637,6605,105,142,54216,587064,631,729,7489,12,48,638831,9501852,11523,6164,85480,181,0,53901,594857,1800,270,4657,12,3,51314,951106,4457,59,9630,1,0,13354,238305,600,29,2152,1,0,16643,198226,595,50,974,2,0,577891,3722192,10067,4080,23084,174,508,243982,1831715,4849,2305,13073,55,235,5609,160504,42,394,1520,2,15,28326,200797,282,384,1870,9,41,213221,3277682,8017,2295,48004,24,0,82336,851697,3180,489,4930,15,53,53288,509034,1006,337,4887,17,0,35890,323950,411,723,4855,6,56,40926,689894,842,627,3293,12,49,139903,1565071,4609,778,14205,55,0,4234,213008,127,21,2895,0,2,101649,1074119,3661,414,8049,11,46,124415,1372225,8876,827,19246,37,21,104091,2291097,6618,688,31975,10,0,66618,954308,1784,557,17063,17,56,74555,452177,2163,1348,0,35,38,70675,804120,1414,1258,6056,12,0,5956,200577,84,110,911,0,9,30825,297553,368,262,2629,6,-48,63028,493498,1134,389,2209,32,0,7036,180973,427,19,1083,3,0,188427,2369285,15878,329,24638,11,52,23749,664746,729,170,5272,6,4,427202,6845201,25270,631,79794,6,0,147932,1830162,2431,1153,25821,35,0,8963,173558,134,188,1412,2,9,110881,1777589,3907,958,18514,36,93,49923,732817,699,597,7143,17,77,23870,477286,408,194,4624,11,29,126149,1368318,7523,570,14331,24,0,20795,237519,1027,103,22048,3,14,108411,775717,2360,739,4908,17,0,10566,120481,155,123,911,1,8,137800,1791154,1452,2022,32560,26,88,557256,3959933,10559,7024,9520,309,0,47521,563311,377,364,4284,8,28,1532,111244,58,2,777,0,0,109019,1297996,2410,737,15973,14,76,70530,1273513,1809,563,14264,24,62,8801,360923,166,70,3929,2,0,72134,1084163,1067,710,8766,8,50,3430,59664,34,67,586,0,4
8/20/2020,112449,784330,1974,971,10462,30,250,4535,308112,29,83,1715,0,4,196280,922163,4684,723,6481,50,123,54765,593744,641,549,6680,10,47,644751,9583215,11686,5920,81363,163,0,54230,594857,1815,329,0,15,13,51432,963408,4458,118,12302,1,72,13409,240576,601,55,2271,1,0,16718,200238,595,75,2012,0,0,582407,3747150,10186,4516,24958,119,450,246741,1850094,4904,2759,18379,55,216,5844,162828,45,235,2324,3,14,28696,202451,291,370,1654,9,30,215053,3327462,8044,1832,49780,27,0,83277,862194,3191,941,10497,11,55,54015,514176,1014,727,5142,8,0,35890,323950,411,0,0,0,0,41626,698092,856,700,8198,14,48,140821,1578213,4637,918,13142,28,0,4253,215932,128,19,2924,1,2,102229,1085447,3669,580,11328,8,41,124728,1393794,8888,313,21569,12,12,104618,2321084,6634,527,29987,16,0,67308,962785,1791,690,8477,7,31,75449,452177,2190,894,0,27,34,71733,814141,1417,1058,10021,3,0,6072,201488,89,116,911,5,9,31040,299368,371,215,1815,3,16,63584,497379,1172,556,3881,38,0,7050,182632,428,14,1659,1,-2,188527,2396680,15884,100,27395,6,48,23951,670873,734,202,6127,5,7,427803,6925584,25275,601,80383,5,0,149904,1853403,2465,1972,23241,34,0,9237,175545,134,274,1987,0,0,112003,1799356,3929,1122,21767,22,86,50669,740225,709,746,7408,10,76,24165,482202,412,295,4916,4,21,126940,1386071,7538,791,17753,15,0,20871,218892,1028,76,-18627,1,12,109320,783480,2401,909,7763,41,0,10691,121417,157,125,936,2,5,139175,1812928,1488,1375,21774,36,87,562559,3984510,10793,5303,24577,234,0,47982,567637,381,461,4326,4,21,1536,112882,58,4,1638,0,0,109882,1313046,2427,863,15050,17,73,70973,1285895,1822,443,12382,13,30,8982,368731,166,181,7808,0,0,72903,1093294,1074,769,9131,7,39,3468,60706,34,38,1042,0,5
8/21/2020,112770,784330,1990,321,0,16,0,4604,316931,30,69,8819,1,2,196899,931089,4688,619,8926,4,67,55652,602939,663,887,9195,22,66,650336,9679036,11821,5585,95821,135,0,54586,594857,1815,356,0,0,11,51519,970851,4460,87,7443,2,0,13469,245589,602,60,5013,1,0,16770,201238,600,52,1000,5,0,587023,3773926,10304,4616,26776,118,355,249630,1870472,4998,2889,20378,94,245,5844,162828,45,0,0,0,0,29120,204660,298,424,2209,7,26,217346,3376990,8066,2293,49528,22,0,84317,874115,3208,1040,11921,17,-13,55006,518133,1021,991,3957,7,0,36856,329459,419,966,5509,8,69,42265,706202,864,639,8110,8,13,141720,1597087,4687,899,18874,50,0,4285,219580,129,32,3648,1,2,102899,1101368,3674,670,15921,5,38,125216,1420121,8901,488,26327,13,20,104618,2321084,6634,0,0,0,0,68133,973404,1799,825,10619,8,45,76323,453479,2214,874,1302,24,30,72964,823142,1419,1231,9001,2,0,6216,202411,89,144,923,0,6,31348,302419,373,308,3051,2,26,64433,501878,1185,849,4499,13,0,7050,182632,428,0,0,0,0,188817,2426875,15893,290,30195,9,34,24095,680860,739,144,9987,5,9,428512,7023755,25278,709,98171,3,0,151912,1878973,2494,2008,25570,29,0,9468,177538,136,231,1993,2,13,113046,1823849,3955,1043,24493,26,104,51746,749156,715,1077,8931,6,48,24421,486900,414,256,4698,2,5,127633,1399509,7558,693,13438,20,0,21022,224832,1030,151,5940,2,7,110378,792803,2459,1058,9323,58,293,10884,122891,159,193,1474,2,8,140844,1840394,1549,1669,27466,61,99,567580,4012446,11051,5021,27936,258,0,48445,571266,383,463,3629,2,17,1540,114221,58,4,1339,0,0,110860,1331101,2436,978,18055,9,73,71414,1297850,1837,441,11955,15,12,9066,375253,170,84,6522,4,0,73751,1103038,1075,848,9744,1,36,3524,61313,37,56,607,3,1
8/22/2020,114532,801750,2011,1762,17420,21,172,4692,321595,31,88,4664,1,3,197895,946239,4756,996,15150,68,61,56199,602939,674,547,0,11,52,656892,9779460,11988,6556,100424,167,0,54883,594857,1815,297,0,0,23,51519,970851,4460,0,0,0,0,13534,248906,604,65,3317,2,0,16828,203048,600,58,1810,0,0,591283,3804250,10411,4260,30324,107,339,252222,1896948,5092,2592,26476,94,200,6072,167478,46,228,4650,1,20,29369,206484,304,249,1824,6,7,219702,3431400,8083,2356,54410,17,0,85317,884329,3218,1000,10214,10,87,55735,522620,1031,729,4487,10,0,36856,329459,419,0,0,0,0,42265,706202,864,0,0,0,0,141720,1597087,4687,0,0,0,0,4317,223434,130,32,3854,1,0,103523,1116918,3685,624,15550,11,41,125360,1428313,8921,144,8192,20,11,106044,2352995,6655,1426,31911,21,0,68867,982389,1807,734,8985,8,49,77268,456354,2237,945,2875,23,22,74257,830437,1425,1293,7295,6,0,6376,203340,90,160,929,1,15,31626,304956,376,278,2537,3,14,65069,505057,1197,636,3179,12,0,7092,187583,429,42,4951,1,0,189236,2459504,15895,419,32629,2,52,24302,688019,743,207,7159,4,12,429165,7117951,25282,653,94196,4,0,153641,1898477,2521,1729,19504,27,0,9724,179302,136,256,1764,0,8,114165,1846463,3975,1119,22614,20,59,52599,759335,725,853,10179,10,52,24710,491754,417,289,4854,3,0,128429,1412124,7576,796,12615,18,0,21175,228951,1035,153,4119,5,17,111295,800837,2493,917,8034,34,0,11135,124495,160,251,1604,1,3,142083,1865677,1563,1239,25283,14,73,573139,4067721,11266,5559,55275,215,0,48814,576176,385,369,4910,2,29,1551,115739,58,11,1518,0,0,112072,1346403,2443,1212,15302,7,68,71598,1304935,1850,184,7085,13,69,9185,382673,176,119,7420,6,0,74726,1110788,1089,975,7750,14,40,3543,61313,37,19,0,0,0
8/23/2020,115060,806609,2013,528,4859,2,0,4758,322682,32,66,1087,1,2,198103,952766,4771,208,6527,15,-30,56574,609126,687,375,6187,13,12,663669,9877362,12134,6777,97902,146,0,55143,594857,1815,260,0,0,10,51519,970851,4460,0,0,0,0,13590,252456,604,56,3550,0,0,16895,204950,600,67,1902,0,0,594287,3828062,10462,3004,23812,51,139,253949,1917935,5132,1727,20987,40,44,6356,169828,47,284,2350,1,40,29662,207618,306,293,1134,2,13,221595,3483858,8089,1893,52458,6,0,85932,891870,3220,615,7541,2,62,56275,525701,1036,540,3081,5,0,36856,329459,419,0,0,0,0,43529,706202,881,1264,0,17,0,142943,1620895,4746,1223,23808,59,0,4335,227366,131,18,3932,1,1,104102,1128794,3691,579,11876,6,92,125360,1428313,8921,0,0,0,0,106808,2426664,6659,764,73669,4,0,69584,990736,1813,717,8347,6,38,77894,456354,2240,626,0,3,0,75075,839758,1426,818,9321,1,0,6429,204320,90,53,980,0,1,31780,306581,376,154,1625,0,16,65601,508628,1197,532,3571,0,0,7107,188957,429,15,1374,0,1,189494,2459504,15898,258,0,3,3,24396,694904,745,94,6885,2,1,429737,7191422,25288,572,73471,6,0,155113,1923359,2531,1472,24882,10,0,9863,181009,140,139,1707,4,2,114802,1869087,3978,637,22624,3,22,53165,759335,726,566,0,1,54,24937,494883,417,227,3129,0,0,129048,1423972,7578,619,11848,2,0,21263,231308,1035,88,2357,0,5,111988,780348,2504,693,-20489,11,0,11276,125484,161,141,989,1,8,143937,1901256,1567,1854,35579,4,50,577537,4090491,11370,4398,22770,104,0,49115,579358,385,301,3182,0,27,1556,117075,58,5,1336,0,0,112966,1357921,2467,894,11518,24,37,71659,1307377,1857,61,2442,7,31,9272,386921,178,87,4248,2,0,75205,1115149,1089,479,4361,0,13,3579,61313,37,36,0,0,4
8/24/2020,116710,806609,2024,1650,0,11,291,4829,325674,32,71,2992,0,3,198414,958808,4771,311,6042,0,-22,56894,616810,696,320,7684,9,42,668615,9983872,12152,4946,106510,18,0,55341,594857,1824,198,0,9,4,52011,1025705,4460,492,54854,0,0,13639,255762,604,49,3306,0,0,16942,206559,604,47,1609,4,0,596511,3844327,10534,2224,16265,72,129,256253,1948928,5156,2304,30993,24,56,6600,172224,47,244,2396,0,19,29853,208732,307,191,1114,1,10,223207,3518401,8097,1612,34543,8,0,87592,914446,3225,1660,22576,5,62,56633,527465,1044,358,1764,8,0,38401,348556,426,1545,19097,7,24,43899,723565,885,370,17363,4,37,143566,1628915,4764,623,8020,18,0,4356,230500,131,21,3134,0,1,104669,1142924,3694,567,14130,3,51,126022,1465557,8948,662,37244,27,12,107686,2447208,6663,878,20544,4,0,70298,997512,1817,714,6776,4,44,78405,464257,2248,511,7903,8,30,75944,843768,1426,869,4010,0,0,6489,227184,91,60,22864,1,4,31889,307711,378,109,1130,2,3,66010,510667,1200,409,2039,3,0,7134,191095,429,27,2138,0,1,189719,2487093,15901,225,27589,3,4,24469,699332,747,73,4428,2,10,430145,7253045,25295,408,61623,7,0,156396,1931299,2535,1283,7940,4,0,9989,182018,140,126,1009,0,4,115651,1888549,3986,849,19462,8,59,53522,759335,730,357,0,4,9,25155,498182,420,218,3299,3,44,129474,1433364,7579,426,9392,1,0,21302,233372,1035,39,2064,0,0,112551,783926,2511,563,3578,7,0,11425,126038,161,149,554,0,6,144604,1914750,1588,667,13494,21,43,580384,4090491,11395,2847,0,25,0,49364,581933,390,249,2575,5,15,1564,118415,58,8,1340,0,0,113630,1370350,2471,664,12429,4,31,71681,1308369,1863,22,992,6,30,9312,389342,179,40,2421,1,0,75619,1119622,1089,414,4473,0,15,3603,62419,37,24,1106,0,4
8/25/2020,117242,810035,2037,532,3426,13,0,4862,328969,36,33,3295,4,5,199273,962931,4792,859,4123,21,146,57374,616810,711,480,0,15,51,673095,10089411,12257,4480,105539,105,0,55800,626261,1826,459,31404,2,49,52040,1030666,4463,29,4961,3,0,13684,257938,604,45,2176,0,0,16962,208366,603,20,1807,-1,0,599176,3861022,10717,2665,16695,183,445,258354,1972496,5262,2101,23568,106,292,6984,173866,49,384,1642,2,23,30070,210025,314,217,1293,7,13,224887,3557580,8126,1680,39179,29,0,88421,922560,3241,829,8114,16,74,57294,530449,1052,661,2984,8,0,38401,348556,426,0,0,0,0,44568,730900,895,669,7335,10,47,144116,1649946,4797,550,21031,33,0,4368,233006,131,12,2506,0,1,105046,1150519,3707,377,7595,13,44,126420,1487982,8960,398,22425,12,11,108637,2470538,6684,951,23330,21,0,70707,1001819,1825,409,4307,8,43,79206,468055,2315,801,3798,67,29,76636,847442,1440,692,3674,14,0,6624,229883,97,135,2699,6,11,32047,308434,383,158,723,5,20,66413,512869,1230,403,2202,30,0,7150,192721,429,16,1626,0,1,190021,2507874,15905,302,20781,4,16,24535,704092,750,66,4760,3,9,430774,7319671,25297,629,66626,2,0,157741,1944618,2570,1345,13319,35,0,10223,183370,142,234,1352,2,14,116495,1911379,3996,844,22830,10,97,54172,776659,744,650,17324,14,96,25391,502618,428,236,4436,8,10,130035,1445170,7605,561,11806,26,0,21372,236417,1039,70,3045,4,14,113488,792619,2529,937,8693,18,159,11559,126174,161,134,136,0,9,145417,1929195,1628,813,14445,40,94,586730,4137829,11576,6346,47338,181,0,49767,585366,397,403,3433,7,28,1570,119348,58,6,933,0,0,114635,1385335,2494,1005,14985,23,52,71681,1308369,1867,0,0,4,12,9395,394175,187,83,4833,8,0,76306,1128971,1102,687,9349,13,37,3634,66894,37,31,4475,0,2
8/26/2020,119254,824431,2045,2012,14396,8,212,4914,329890,37,52,921,1,2,199459,967451,4896,186,4520,104,11,58023,625250,732,649,8440,21,48,679099,10153658,12407,6004,64247,150,0,55993,630110,1835,193,3849,9,8,52220,1045815,4463,180,15149,0,0,13722,260026,605,38,2088,1,0,16986,210109,604,24,1743,1,0,602113,3884096,10872,2937,23074,155,370,260590,1988311,5311,2236,15815,49,222,6984,176173,49,0,2307,0,0,30475,214387,326,405,4362,12,16,227044,3605785,8163,2157,48205,37,0,89359,933178,3259,938,10618,18,188,58235,535573,1067,941,5124,15,0,39937,355160,437,1536,6604,11,43,45230,738159,902,662,7259,7,0,145661,1663207,4851,1545,13261,54,0,4389,237607,132,21,4601,1,2,105486,1157685,3717,440,7166,10,39,126756,1507411,8987,336,19429,27,20,109480,2510872,6690,843,40334,6,0,71236,1007811,1842,529,5992,17,36,80110,471680,2373,904,3625,58,26,78062,854078,1449,1426,6636,9,0,6785,231475,98,161,1592,1,8,32348,312412,383,301,3978,0,16,66666,514489,1250,253,1620,20,0,7159,194676,430,9,1955,1,0,190306,2531278,15915,285,23404,10,41,24732,709488,755,197,5396,5,24,431340,7390294,25305,566,70623,8,0,158985,1962016,2606,1244,17398,36,0,10457,184651,142,234,1281,0,6,117584,1930322,4044,1089,18943,48,87,54838,782546,763,666,5887,19,82,25571,507167,433,180,4549,5,25,130536,1457642,7624,501,12472,19,0,21454,238176,1041,82,1759,2,4,114093,795986,2573,605,3367,44,0,11851,126194,162,292,20,1,7,147353,1954768,1648,1936,25573,20,88,592137,4172503,11805,5407,34674,229,0,50174,589254,401,407,3888,4,27,1574,119971,58,4,623,0,0,115458,1392084,2515,823,6749,21,67,71705,1308399,1876,24,30,9,53,9540,400065,190,145,5890,3,0,77092,1138581,1108,786,9610,6,41,3684,66894,37,50,0,0,0
8/27/2020,121023,835786,2076,1769,11355,31,0,4998,331222,37,84,1332,0,1,200139,974789,4929,680,7338,33,50,58745,631283,739,722,6033,7,43,683529,10234886,12550,4430,81228,143,0,56343,634968,1835,350,4858,0,26,52350,1061146,4465,130,15331,2,93,13794,262910,605,72,2884,0,0,16976,211083,604,-10,974,0,0,605342,3905373,11011,3229,21277,139,316,263074,2005763,5393,2484,17452,82,188,7260,178415,51,276,2242,2,25,30780,215891,337,305,1504,11,19,228751,3648588,8186,1707,42803,23,0,90504,944242,3266,1145,11064,7,142,59786,541857,1083,1551,6284,16,0,39937,355160,437,0,0,0,0,45978,746907,910,748,8748,8,55,146338,1672566,4874,677,9359,23,0,4414,241513,132,25,3906,0,3,106063,1169019,3722,577,11334,5,51,127124,1532386,9007,368,24975,20,19,110343,2540488,6706,863,29616,16,0,72390,1021100,1855,1154,13289,13,52,80695,475943,2399,585,4263,26,33,79574,863449,1450,1512,9371,1,0,6929,233730,98,144,2255,0,10,32727,315848,386,379,3436,3,8,67220,517012,1271,554,2523,21,0,7194,196823,431,35,2147,1,0,190613,2558223,15922,307,26945,7,51,24920,715446,764,188,5958,9,17,432131,7472940,25309,791,82646,4,0,161076,1991649,2630,2091,29633,24,0,10790,185759,143,333,1108,1,9,118828,1997461,4076,1244,67139,32,107,55550,790299,778,712,7753,15,64,25761,512955,438,190,5788,5,30,131156,1471765,7635,620,14123,11,0,21589,241824,1044,135,3648,3,7,114598,803421,2628,505,7435,55,0,12194,129089,162,343,2895,0,2,149179,1979050,1673,1826,24282,25,74,597737,4196177,12070,5600,23674,265,0,50557,593326,403,383,4072,2,19,1585,121869,58,11,1898,0,0,115458,1392084,2515,0,0,0,65,72161,1319148,1880,456,10749,4,45,9633,404176,199,93,4111,9,0,78004,1148494,1119,912,9913,11,33,3722,70810,37,38,3916,0,2
